modified,created,deleted,renamed,total,mod_ratio,rename_ratio,rate,label
1,0,0,0,125,0.008,0.0,25.0,ransomware
0,0,1,0,126,0.0,0.0,25.2,ransomware
1,0,0,0,126,0.007936507936507936,0.0,25.2,ransomware
0,1,0,0,126,0.0,0.0,25.2,ransomware
1,0,0,0,127,0.007874015748031496,0.0,25.4,ransomware
1,0,0,0,127,0.007874015748031496,0.0,25.4,ransomware
0,0,0,1,127,0.0,0.007874015748031496,25.4,ransomware
1,0,0,0,128,0.0078125,0.0,25.6,ransomware
0,0,1,0,128,0.0,0.0,25.6,ransomware
1,0,0,0,129,0.007751937984496124,0.0,25.8,ransomware
0,1,0,0,129,0.0,0.0,25.8,ransomware
1,0,0,0,129,0.007751937984496124,0.0,25.8,ransomware
1,0,0,0,130,0.007692307692307693,0.0,26.0,ransomware
0,0,0,1,130,0.0,0.007692307692307693,26.0,ransomware
1,0,0,0,131,0.007633587786259542,0.0,26.2,ransomware
0,0,1,0,131,0.0,0.0,26.2,ransomware
1,0,0,0,132,0.007575757575757576,0.0,26.4,ransomware
0,1,0,0,132,0.0,0.0,26.4,ransomware
1,0,0,0,132,0.007575757575757576,0.0,26.4,ransomware
1,0,0,0,133,0.007518796992481203,0.0,26.6,ransomware
0,0,0,1,133,0.0,0.007518796992481203,26.6,ransomware
1,0,0,0,134,0.007462686567164179,0.0,26.8,ransomware
0,0,1,0,134,0.0,0.0,26.8,ransomware
1,0,0,0,134,0.007462686567164179,0.0,26.8,ransomware
0,1,0,0,135,0.0,0.0,27.0,ransomware
1,0,0,0,135,0.007407407407407408,0.0,27.0,ransomware
1,0,0,0,135,0.007407407407407408,0.0,27.0,ransomware
0,0,0,1,136,0.0,0.007352941176470588,27.2,ransomware
1,0,0,0,136,0.007352941176470588,0.0,27.2,ransomware
0,0,1,0,136,0.0,0.0,27.2,ransomware
1,0,0,0,137,0.0072992700729927005,0.0,27.4,ransomware
0,1,0,0,137,0.0,0.0,27.4,ransomware
1,0,0,0,138,0.007246376811594203,0.0,27.6,ransomware
1,0,0,0,138,0.007246376811594203,0.0,27.6,ransomware
0,0,0,1,139,0.0,0.007194244604316547,27.8,ransomware
1,0,0,0,139,0.007194244604316547,0.0,27.8,ransomware
0,0,1,0,139,0.0,0.0,27.8,ransomware
1,0,0,0,140,0.007142857142857143,0.0,28.0,ransomware
0,1,0,0,140,0.0,0.0,28.0,ransomware
1,0,0,0,140,0.007142857142857143,0.0,28.0,ransomware
1,0,0,0,141,0.0070921985815602835,0.0,28.2,ransomware
0,0,0,1,141,0.0,0.0070921985815602835,28.2,ransomware
1,0,0,0,141,0.0070921985815602835,0.0,28.2,ransomware
0,0,1,0,142,0.0,0.0,28.4,ransomware
1,0,0,0,142,0.007042253521126761,0.0,28.4,ransomware
0,1,0,0,143,0.0,0.0,28.6,ransomware
1,0,0,0,143,0.006993006993006993,0.0,28.6,ransomware
1,0,0,0,143,0.006993006993006993,0.0,28.6,ransomware
0,0,0,1,143,0.0,0.006993006993006993,28.6,ransomware
1,0,0,0,144,0.006944444444444444,0.0,28.8,ransomware
0,0,1,0,144,0.0,0.0,28.8,ransomware
1,0,0,0,144,0.006944444444444444,0.0,28.8,ransomware
0,1,0,0,145,0.0,0.0,29.0,ransomware
1,0,0,0,145,0.006896551724137931,0.0,29.0,ransomware
1,0,0,0,146,0.00684931506849315,0.0,29.2,ransomware
0,0,0,1,146,0.0,0.00684931506849315,29.2,ransomware
1,0,0,0,147,0.006802721088435374,0.0,29.4,ransomware
0,0,1,0,147,0.0,0.0,29.4,ransomware
1,0,0,0,148,0.006756756756756757,0.0,29.6,ransomware
0,1,0,0,148,0.0,0.0,29.6,ransomware
1,0,0,0,148,0.006756756756756757,0.0,29.6,ransomware
1,0,0,0,149,0.006711409395973154,0.0,29.8,ransomware
0,0,0,1,149,0.0,0.006711409395973154,29.8,ransomware
1,0,0,0,149,0.006711409395973154,0.0,29.8,ransomware
0,0,1,0,150,0.0,0.0,30.0,ransomware
1,0,0,0,150,0.006666666666666667,0.0,30.0,ransomware
0,1,0,0,151,0.0,0.0,30.2,ransomware
1,0,0,0,151,0.006622516556291391,0.0,30.2,ransomware
1,0,0,0,151,0.006622516556291391,0.0,30.2,ransomware
0,0,0,1,152,0.0,0.006578947368421052,30.4,ransomware
1,0,0,0,152,0.006578947368421052,0.0,30.4,ransomware
0,0,1,0,152,0.0,0.0,30.4,ransomware
1,0,0,0,153,0.006535947712418301,0.0,30.6,ransomware
0,1,0,0,153,0.0,0.0,30.6,ransomware
1,0,0,0,154,0.006493506493506494,0.0,30.8,ransomware
1,0,0,0,154,0.006493506493506494,0.0,30.8,ransomware
0,0,0,1,155,0.0,0.0064516129032258064,31.0,ransomware
1,0,0,0,155,0.0064516129032258064,0.0,31.0,ransomware
0,0,1,0,156,0.0,0.0,31.2,ransomware
1,0,0,0,156,0.00641025641025641,0.0,31.2,ransomware
0,1,0,0,156,0.0,0.0,31.2,ransomware
1,0,0,0,157,0.006369426751592357,0.0,31.4,ransomware
1,0,0,0,157,0.006369426751592357,0.0,31.4,ransomware
0,0,0,1,158,0.0,0.006329113924050633,31.6,ransomware
1,0,0,0,158,0.006329113924050633,0.0,31.6,ransomware
0,0,1,0,158,0.0,0.0,31.6,ransomware
1,0,0,0,159,0.006289308176100629,0.0,31.8,ransomware
0,1,0,0,159,0.0,0.0,31.8,ransomware
1,0,0,0,160,0.00625,0.0,32.0,ransomware
1,0,0,0,160,0.00625,0.0,32.0,ransomware
0,0,0,1,161,0.0,0.006211180124223602,32.2,ransomware
1,0,0,0,161,0.006211180124223602,0.0,32.2,ransomware
0,0,1,0,161,0.0,0.0,32.2,ransomware
1,0,0,0,162,0.006172839506172839,0.0,32.4,ransomware
0,1,0,0,162,0.0,0.0,32.4,ransomware
1,0,0,0,162,0.006172839506172839,0.0,32.4,ransomware
1,0,0,0,163,0.006134969325153374,0.0,32.6,ransomware
0,0,0,1,163,0.0,0.006134969325153374,32.6,ransomware
1,0,0,0,163,0.006134969325153374,0.0,32.6,ransomware
0,0,1,0,164,0.0,0.0,32.8,ransomware
1,0,0,0,164,0.006097560975609756,0.0,32.8,ransomware
0,1,0,0,165,0.0,0.0,33.0,ransomware
1,0,0,0,165,0.006060606060606061,0.0,33.0,ransomware
1,0,0,0,166,0.006024096385542169,0.0,33.2,ransomware
0,0,0,1,166,0.0,0.006024096385542169,33.2,ransomware
1,0,0,0,166,0.006024096385542169,0.0,33.2,ransomware
0,0,1,0,167,0.0,0.0,33.4,ransomware
1,0,0,0,167,0.005988023952095809,0.0,33.4,ransomware
0,1,0,0,168,0.0,0.0,33.6,ransomware
1,0,0,0,168,0.005952380952380952,0.0,33.6,ransomware
1,0,0,0,168,0.005952380952380952,0.0,33.6,ransomware
0,0,0,1,169,0.0,0.005917159763313609,33.8,ransomware
1,0,0,0,169,0.005917159763313609,0.0,33.8,ransomware
0,0,1,0,170,0.0,0.0,34.0,ransomware
1,0,0,0,170,0.0058823529411764705,0.0,34.0,ransomware
0,1,0,0,170,0.0,0.0,34.0,ransomware
1,0,0,0,170,0.0058823529411764705,0.0,34.0,ransomware
1,0,0,0,171,0.005847953216374269,0.0,34.2,ransomware
0,0,0,1,171,0.0,0.005847953216374269,34.2,ransomware
1,0,0,0,171,0.005847953216374269,0.0,34.2,ransomware
0,0,1,0,172,0.0,0.0,34.4,ransomware
1,0,0,0,172,0.005813953488372093,0.0,34.4,ransomware
0,1,0,0,173,0.0,0.0,34.6,ransomware
1,0,0,0,173,0.005780346820809248,0.0,34.6,ransomware
1,0,0,0,174,0.005747126436781609,0.0,34.8,ransomware
0,0,0,1,174,0.0,0.005747126436781609,34.8,ransomware
1,0,0,0,174,0.005747126436781609,0.0,34.8,ransomware
0,0,1,0,175,0.0,0.0,35.0,ransomware
1,0,0,0,175,0.005714285714285714,0.0,35.0,ransomware
0,1,0,0,176,0.0,0.0,35.2,ransomware
1,0,0,0,176,0.005681818181818182,0.0,35.2,ransomware
1,0,0,0,176,0.005681818181818182,0.0,35.2,ransomware
0,0,0,1,177,0.0,0.005649717514124294,35.4,ransomware
1,0,0,0,177,0.005649717514124294,0.0,35.4,ransomware
0,0,1,0,177,0.0,0.0,35.4,ransomware
1,0,0,0,178,0.0056179775280898875,0.0,35.6,ransomware
0,1,0,0,178,0.0,0.0,35.6,ransomware
1,0,0,0,178,0.0056179775280898875,0.0,35.6,ransomware
1,0,0,0,179,0.00558659217877095,0.0,35.8,ransomware
0,0,0,1,179,0.0,0.00558659217877095,35.8,ransomware
1,0,0,0,179,0.00558659217877095,0.0,35.8,ransomware
0,0,1,0,180,0.0,0.0,36.0,ransomware
1,0,0,0,180,0.005555555555555556,0.0,36.0,ransomware
0,1,0,0,181,0.0,0.0,36.2,ransomware
1,0,0,0,181,0.0055248618784530384,0.0,36.2,ransomware
1,0,0,0,182,0.005494505494505495,0.0,36.4,ransomware
0,0,0,1,182,0.0,0.005494505494505495,36.4,ransomware
1,0,0,0,182,0.005494505494505495,0.0,36.4,ransomware
0,0,1,0,183,0.0,0.0,36.6,ransomware
1,0,0,0,184,0.005434782608695652,0.0,36.8,ransomware
0,1,0,0,184,0.0,0.0,36.8,ransomware
1,0,0,0,185,0.005405405405405406,0.0,37.0,ransomware
1,0,0,0,185,0.005405405405405406,0.0,37.0,ransomware
0,0,0,1,185,0.0,0.005405405405405406,37.0,ransomware
1,0,0,0,186,0.005376344086021506,0.0,37.2,ransomware
0,0,1,0,186,0.0,0.0,37.2,ransomware
1,0,0,0,187,0.0053475935828877,0.0,37.4,ransomware
0,1,0,0,188,0.0,0.0,37.6,ransomware
1,0,0,0,188,0.005319148936170213,0.0,37.6,ransomware
1,0,0,0,188,0.005319148936170213,0.0,37.6,ransomware
0,0,0,1,188,0.0,0.005319148936170213,37.6,ransomware
1,0,0,0,188,0.005319148936170213,0.0,37.6,ransomware
0,0,1,0,188,0.0,0.0,37.6,ransomware
1,0,0,0,189,0.005291005291005291,0.0,37.8,ransomware
0,1,0,0,189,0.0,0.0,37.8,ransomware
1,0,0,0,189,0.005291005291005291,0.0,37.8,ransomware
1,0,0,0,189,0.005291005291005291,0.0,37.8,ransomware
0,0,0,1,189,0.0,0.005291005291005291,37.8,ransomware
1,0,0,0,189,0.005291005291005291,0.0,37.8,ransomware
0,0,1,0,189,0.0,0.0,37.8,ransomware
1,0,0,0,189,0.005291005291005291,0.0,37.8,ransomware
0,1,0,0,189,0.0,0.0,37.8,ransomware
1,0,0,0,189,0.005291005291005291,0.0,37.8,ransomware
1,0,0,0,189,0.005291005291005291,0.0,37.8,ransomware
0,0,0,1,190,0.0,0.005263157894736842,38.0,ransomware
1,0,0,0,190,0.005263157894736842,0.0,38.0,ransomware
0,0,1,0,191,0.0,0.0,38.2,ransomware
1,0,0,0,191,0.005235602094240838,0.0,38.2,ransomware
0,1,0,0,191,0.0,0.0,38.2,ransomware
1,0,0,0,191,0.005235602094240838,0.0,38.2,ransomware
1,0,0,0,191,0.005235602094240838,0.0,38.2,ransomware
0,0,0,1,191,0.0,0.005235602094240838,38.2,ransomware
1,0,0,0,191,0.005235602094240838,0.0,38.2,ransomware
0,0,1,0,191,0.0,0.0,38.2,ransomware
1,0,0,0,192,0.005208333333333333,0.0,38.4,ransomware
0,1,0,0,192,0.0,0.0,38.4,ransomware
1,0,0,0,192,0.005208333333333333,0.0,38.4,ransomware
1,0,0,0,192,0.005208333333333333,0.0,38.4,ransomware
0,0,0,1,192,0.0,0.005208333333333333,38.4,ransomware
1,0,0,0,192,0.005208333333333333,0.0,38.4,ransomware
0,0,1,0,192,0.0,0.0,38.4,ransomware
1,0,0,0,192,0.005208333333333333,0.0,38.4,ransomware
0,1,0,0,192,0.0,0.0,38.4,ransomware
1,0,0,0,192,0.005208333333333333,0.0,38.4,ransomware
1,0,0,0,192,0.005208333333333333,0.0,38.4,ransomware
0,0,0,1,192,0.0,0.005208333333333333,38.4,ransomware
1,0,0,0,192,0.005208333333333333,0.0,38.4,ransomware
0,0,1,0,192,0.0,0.0,38.4,ransomware
1,0,0,0,192,0.005208333333333333,0.0,38.4,ransomware
0,1,0,0,192,0.0,0.0,38.4,ransomware
1,0,0,0,192,0.005208333333333333,0.0,38.4,ransomware
1,0,0,0,192,0.005208333333333333,0.0,38.4,ransomware
0,0,0,1,192,0.0,0.005208333333333333,38.4,ransomware
1,0,0,0,191,0.005235602094240838,0.0,38.2,ransomware
0,0,1,0,191,0.0,0.0,38.2,ransomware
1,0,0,0,191,0.005235602094240838,0.0,38.2,ransomware
0,1,0,0,191,0.0,0.0,38.2,ransomware
1,0,0,0,191,0.005235602094240838,0.0,38.2,ransomware
1,0,0,0,191,0.005235602094240838,0.0,38.2,ransomware
0,0,0,1,191,0.0,0.005235602094240838,38.2,ransomware
1,0,0,0,192,0.005208333333333333,0.0,38.4,ransomware
0,0,1,0,192,0.0,0.0,38.4,ransomware
1,0,0,0,192,0.005208333333333333,0.0,38.4,ransomware
0,1,0,0,192,0.0,0.0,38.4,ransomware
1,0,0,0,192,0.005208333333333333,0.0,38.4,ransomware
1,0,0,0,192,0.005208333333333333,0.0,38.4,ransomware
0,0,0,1,192,0.0,0.005208333333333333,38.4,ransomware
1,0,0,0,192,0.005208333333333333,0.0,38.4,ransomware
0,0,1,0,192,0.0,0.0,38.4,ransomware
1,0,0,0,192,0.005208333333333333,0.0,38.4,ransomware
0,1,0,0,193,0.0,0.0,38.6,ransomware
1,0,0,0,193,0.0051813471502590676,0.0,38.6,ransomware
1,0,0,0,193,0.0051813471502590676,0.0,38.6,ransomware
0,0,0,1,192,0.0,0.005208333333333333,38.4,ransomware
1,0,0,0,192,0.005208333333333333,0.0,38.4,ransomware
0,0,1,0,192,0.0,0.0,38.4,ransomware
1,0,0,0,193,0.0051813471502590676,0.0,38.6,ransomware
0,1,0,0,193,0.0,0.0,38.6,ransomware
1,0,0,0,192,0.005208333333333333,0.0,38.4,ransomware
1,0,0,0,192,0.005208333333333333,0.0,38.4,ransomware
0,0,0,1,192,0.0,0.005208333333333333,38.4,ransomware
1,0,0,0,192,0.005208333333333333,0.0,38.4,ransomware
0,0,1,0,192,0.0,0.0,38.4,ransomware
1,0,0,0,193,0.0051813471502590676,0.0,38.6,ransomware
0,1,0,0,193,0.0,0.0,38.6,ransomware
1,0,0,0,193,0.0051813471502590676,0.0,38.6,ransomware
1,0,0,0,193,0.0051813471502590676,0.0,38.6,ransomware
0,0,0,1,193,0.0,0.0051813471502590676,38.6,ransomware
1,0,0,0,193,0.0051813471502590676,0.0,38.6,ransomware
0,0,1,0,193,0.0,0.0,38.6,ransomware
1,0,0,0,193,0.0051813471502590676,0.0,38.6,ransomware
0,1,0,0,193,0.0,0.0,38.6,ransomware
1,0,0,0,193,0.0051813471502590676,0.0,38.6,ransomware
1,0,0,0,193,0.0051813471502590676,0.0,38.6,ransomware
0,0,0,1,193,0.0,0.0051813471502590676,38.6,ransomware
1,0,0,0,193,0.0051813471502590676,0.0,38.6,ransomware
0,0,1,0,193,0.0,0.0,38.6,ransomware
1,0,0,0,193,0.0051813471502590676,0.0,38.6,ransomware
0,1,0,0,193,0.0,0.0,38.6,ransomware
1,0,0,0,193,0.0051813471502590676,0.0,38.6,ransomware
1,0,0,0,193,0.0051813471502590676,0.0,38.6,ransomware
0,0,0,1,193,0.0,0.0051813471502590676,38.6,ransomware
1,0,0,0,193,0.0051813471502590676,0.0,38.6,ransomware
0,0,1,0,193,0.0,0.0,38.6,ransomware
1,0,0,0,193,0.0051813471502590676,0.0,38.6,ransomware
0,1,0,0,193,0.0,0.0,38.6,ransomware
1,0,0,0,193,0.0051813471502590676,0.0,38.6,ransomware
1,0,0,0,193,0.0051813471502590676,0.0,38.6,ransomware
0,0,0,1,193,0.0,0.0051813471502590676,38.6,ransomware
1,0,0,0,193,0.0051813471502590676,0.0,38.6,ransomware
0,0,1,0,193,0.0,0.0,38.6,ransomware
1,0,0,0,193,0.0051813471502590676,0.0,38.6,ransomware
0,1,0,0,193,0.0,0.0,38.6,ransomware
1,0,0,0,193,0.0051813471502590676,0.0,38.6,ransomware
1,0,0,0,193,0.0051813471502590676,0.0,38.6,ransomware
0,0,0,1,193,0.0,0.0051813471502590676,38.6,ransomware
1,0,0,0,193,0.0051813471502590676,0.0,38.6,ransomware
0,0,1,0,193,0.0,0.0,38.6,ransomware
1,0,0,0,193,0.0051813471502590676,0.0,38.6,ransomware
0,1,0,0,193,0.0,0.0,38.6,ransomware
1,0,0,0,193,0.0051813471502590676,0.0,38.6,ransomware
1,0,0,0,193,0.0051813471502590676,0.0,38.6,ransomware
0,0,0,1,193,0.0,0.0051813471502590676,38.6,ransomware
1,0,0,0,193,0.0051813471502590676,0.0,38.6,ransomware
0,0,1,0,193,0.0,0.0,38.6,ransomware
1,0,0,0,193,0.0051813471502590676,0.0,38.6,ransomware
0,1,0,0,193,0.0,0.0,38.6,ransomware
1,0,0,0,193,0.0051813471502590676,0.0,38.6,ransomware
1,0,0,0,193,0.0051813471502590676,0.0,38.6,ransomware
0,0,0,1,193,0.0,0.0051813471502590676,38.6,ransomware
1,0,0,0,193,0.0051813471502590676,0.0,38.6,ransomware
0,0,1,0,192,0.0,0.0,38.4,ransomware
1,0,0,0,192,0.005208333333333333,0.0,38.4,ransomware
0,1,0,0,192,0.0,0.0,38.4,ransomware
1,0,0,0,192,0.005208333333333333,0.0,38.4,ransomware
1,0,0,0,192,0.005208333333333333,0.0,38.4,ransomware
0,0,0,1,192,0.0,0.005208333333333333,38.4,ransomware
1,0,0,0,192,0.005208333333333333,0.0,38.4,ransomware
0,0,1,0,192,0.0,0.0,38.4,ransomware
1,0,0,0,192,0.005208333333333333,0.0,38.4,ransomware
0,1,0,0,192,0.0,0.0,38.4,ransomware
1,0,0,0,192,0.005208333333333333,0.0,38.4,ransomware
1,0,0,0,192,0.005208333333333333,0.0,38.4,ransomware
0,0,0,1,192,0.0,0.005208333333333333,38.4,ransomware
1,0,0,0,192,0.005208333333333333,0.0,38.4,ransomware
0,0,1,0,192,0.0,0.0,38.4,ransomware
1,0,0,0,192,0.005208333333333333,0.0,38.4,ransomware
0,1,0,0,192,0.0,0.0,38.4,ransomware
1,0,0,0,192,0.005208333333333333,0.0,38.4,ransomware
1,0,0,0,192,0.005208333333333333,0.0,38.4,ransomware
0,0,0,1,192,0.0,0.005208333333333333,38.4,ransomware
1,0,0,0,192,0.005208333333333333,0.0,38.4,ransomware
0,0,1,0,192,0.0,0.0,38.4,ransomware
1,0,0,0,192,0.005208333333333333,0.0,38.4,ransomware
0,1,0,0,192,0.0,0.0,38.4,ransomware
1,0,0,0,192,0.005208333333333333,0.0,38.4,ransomware
1,0,0,0,192,0.005208333333333333,0.0,38.4,ransomware
0,0,0,1,192,0.0,0.005208333333333333,38.4,ransomware
1,0,0,0,192,0.005208333333333333,0.0,38.4,ransomware
0,0,1,0,192,0.0,0.0,38.4,ransomware
1,0,0,0,192,0.005208333333333333,0.0,38.4,ransomware
0,1,0,0,192,0.0,0.0,38.4,ransomware
1,0,0,0,192,0.005208333333333333,0.0,38.4,ransomware
1,0,0,0,192,0.005208333333333333,0.0,38.4,ransomware
0,0,0,1,192,0.0,0.005208333333333333,38.4,ransomware
1,0,0,0,192,0.005208333333333333,0.0,38.4,ransomware
0,0,1,0,192,0.0,0.0,38.4,ransomware
1,0,0,0,192,0.005208333333333333,0.0,38.4,ransomware
0,1,0,0,192,0.0,0.0,38.4,ransomware
1,0,0,0,192,0.005208333333333333,0.0,38.4,ransomware
1,0,0,0,192,0.005208333333333333,0.0,38.4,ransomware
0,0,0,1,192,0.0,0.005208333333333333,38.4,ransomware
1,0,0,0,192,0.005208333333333333,0.0,38.4,ransomware
0,0,1,0,192,0.0,0.0,38.4,ransomware
1,0,0,0,192,0.005208333333333333,0.0,38.4,ransomware
0,1,0,0,192,0.0,0.0,38.4,ransomware
1,0,0,0,192,0.005208333333333333,0.0,38.4,ransomware
1,0,0,0,192,0.005208333333333333,0.0,38.4,ransomware
0,0,0,1,192,0.0,0.005208333333333333,38.4,ransomware
1,0,0,0,192,0.005208333333333333,0.0,38.4,ransomware
0,0,1,0,192,0.0,0.0,38.4,ransomware
1,0,0,0,192,0.005208333333333333,0.0,38.4,ransomware
0,1,0,0,192,0.0,0.0,38.4,ransomware
1,0,0,0,192,0.005208333333333333,0.0,38.4,ransomware
1,0,0,0,192,0.005208333333333333,0.0,38.4,ransomware
0,0,0,1,192,0.0,0.005208333333333333,38.4,ransomware
1,0,0,0,192,0.005208333333333333,0.0,38.4,ransomware
0,0,1,0,192,0.0,0.0,38.4,ransomware
1,0,0,0,192,0.005208333333333333,0.0,38.4,ransomware
0,1,0,0,192,0.0,0.0,38.4,ransomware
1,0,0,0,192,0.005208333333333333,0.0,38.4,ransomware
1,0,0,0,191,0.005235602094240838,0.0,38.2,ransomware
0,0,0,1,192,0.0,0.005208333333333333,38.4,ransomware
1,0,0,0,191,0.005235602094240838,0.0,38.2,ransomware
0,0,1,0,192,0.0,0.0,38.4,ransomware
1,0,0,0,192,0.005208333333333333,0.0,38.4,ransomware
0,1,0,0,191,0.0,0.0,38.2,ransomware
1,0,0,0,191,0.005235602094240838,0.0,38.2,ransomware
1,0,0,0,191,0.005235602094240838,0.0,38.2,ransomware
0,0,0,1,191,0.0,0.005235602094240838,38.2,ransomware
1,0,0,0,191,0.005235602094240838,0.0,38.2,ransomware
0,0,1,0,191,0.0,0.0,38.2,ransomware
1,0,0,0,191,0.005235602094240838,0.0,38.2,ransomware
0,1,0,0,191,0.0,0.0,38.2,ransomware
1,0,0,0,191,0.005235602094240838,0.0,38.2,ransomware
1,0,0,0,191,0.005235602094240838,0.0,38.2,ransomware
0,0,0,1,191,0.0,0.005235602094240838,38.2,ransomware
1,0,0,0,191,0.005235602094240838,0.0,38.2,ransomware
0,0,1,0,190,0.0,0.0,38.0,ransomware
1,0,0,0,190,0.005263157894736842,0.0,38.0,ransomware
0,1,0,0,190,0.0,0.0,38.0,ransomware
1,0,0,0,190,0.005263157894736842,0.0,38.0,ransomware
1,0,0,0,190,0.005263157894736842,0.0,38.0,ransomware
0,0,0,1,190,0.0,0.005263157894736842,38.0,ransomware
1,0,0,0,190,0.005263157894736842,0.0,38.0,ransomware
0,0,1,0,190,0.0,0.0,38.0,ransomware
1,0,0,0,190,0.005263157894736842,0.0,38.0,ransomware
1,0,0,0,10,0.1,0.0,2.0,ransomware
0,1,0,0,11,0.0,0.0,2.2,ransomware
1,0,0,0,12,0.08333333333333333,0.0,2.4,ransomware
1,0,0,0,13,0.07692307692307693,0.0,2.6,ransomware
0,0,0,1,14,0.0,0.07142857142857142,2.8,ransomware
1,0,0,0,15,0.06666666666666667,0.0,3.0,ransomware
0,0,1,0,16,0.0,0.0,3.2,ransomware
1,0,0,0,17,0.058823529411764705,0.0,3.4,ransomware
0,1,0,0,18,0.0,0.0,3.6,ransomware
1,0,0,0,19,0.05263157894736842,0.0,3.8,ransomware
1,0,0,0,20,0.05,0.0,4.0,ransomware
0,0,0,1,20,0.0,0.05,4.0,ransomware
1,0,0,0,20,0.05,0.0,4.0,ransomware
0,0,1,0,21,0.0,0.0,4.2,ransomware
1,0,0,0,21,0.047619047619047616,0.0,4.2,ransomware
1,0,0,0,22,0.045454545454545456,0.0,4.4,ransomware
0,0,0,1,23,0.0,0.043478260869565216,4.6,ransomware
1,0,0,0,24,0.041666666666666664,0.0,4.8,ransomware
0,0,1,0,25,0.0,0.0,5.0,ransomware
1,0,0,0,26,0.038461538461538464,0.0,5.2,ransomware
1,0,0,0,27,0.037037037037037035,0.0,5.4,ransomware
0,0,0,1,28,0.0,0.03571428571428571,5.6,ransomware
1,0,0,0,29,0.034482758620689655,0.0,5.8,ransomware
0,0,1,0,30,0.0,0.0,6.0,ransomware
1,0,0,0,31,0.03225806451612903,0.0,6.2,ransomware
0,1,0,0,32,0.0,0.0,6.4,ransomware
1,0,0,0,33,0.030303030303030304,0.0,6.6,ransomware
1,0,0,0,34,0.029411764705882353,0.0,6.8,ransomware
0,0,0,1,35,0.0,0.02857142857142857,7.0,ransomware
1,0,0,0,36,0.027777777777777776,0.0,7.2,ransomware
0,0,1,0,37,0.0,0.0,7.4,ransomware
1,0,0,0,38,0.02631578947368421,0.0,7.6,ransomware
0,1,0,0,39,0.0,0.0,7.8,ransomware
1,0,0,0,40,0.025,0.0,8.0,ransomware
1,0,0,0,41,0.024390243902439025,0.0,8.2,ransomware
0,0,0,1,42,0.0,0.023809523809523808,8.4,ransomware
1,0,0,0,43,0.023255813953488372,0.0,8.6,ransomware
0,0,1,0,44,0.0,0.0,8.8,ransomware
1,0,0,0,45,0.022222222222222223,0.0,9.0,ransomware
0,1,0,0,46,0.0,0.0,9.2,ransomware
1,0,0,0,47,0.02127659574468085,0.0,9.4,ransomware
1,0,0,0,48,0.020833333333333332,0.0,9.6,ransomware
0,0,0,1,49,0.0,0.02040816326530612,9.8,ransomware
1,0,0,0,50,0.02,0.0,10.0,ransomware
0,0,1,0,51,0.0,0.0,10.2,ransomware
1,0,0,0,52,0.019230769230769232,0.0,10.4,ransomware
0,1,0,0,53,0.0,0.0,10.6,ransomware
1,0,0,0,54,0.018518518518518517,0.0,10.8,ransomware
1,0,0,0,55,0.01818181818181818,0.0,11.0,ransomware
0,0,0,1,56,0.0,0.017857142857142856,11.2,ransomware
1,0,0,0,57,0.017543859649122806,0.0,11.4,ransomware
0,0,1,0,58,0.0,0.0,11.6,ransomware
1,0,0,0,59,0.01694915254237288,0.0,11.8,ransomware
0,1,0,0,60,0.0,0.0,12.0,ransomware
1,0,0,0,61,0.01639344262295082,0.0,12.2,ransomware
1,0,0,0,62,0.016129032258064516,0.0,12.4,ransomware
0,0,0,1,63,0.0,0.015873015873015872,12.6,ransomware
1,0,0,0,64,0.015625,0.0,12.8,ransomware
0,0,1,0,65,0.0,0.0,13.0,ransomware
1,0,0,0,66,0.015151515151515152,0.0,13.2,ransomware
0,1,0,0,67,0.0,0.0,13.4,ransomware
1,0,0,0,68,0.014705882352941176,0.0,13.6,ransomware
1,0,0,0,69,0.014492753623188406,0.0,13.8,ransomware
0,0,0,1,70,0.0,0.014285714285714285,14.0,ransomware
1,0,0,0,71,0.014084507042253521,0.0,14.2,ransomware
0,0,1,0,72,0.0,0.0,14.4,ransomware
1,0,0,0,73,0.0136986301369863,0.0,14.6,ransomware
0,1,0,0,74,0.0,0.0,14.8,ransomware
1,0,0,0,75,0.013333333333333334,0.0,15.0,ransomware
1,0,0,0,76,0.013157894736842105,0.0,15.2,ransomware
0,0,0,1,77,0.0,0.012987012987012988,15.4,ransomware
1,0,0,0,78,0.01282051282051282,0.0,15.6,ransomware
0,0,1,0,79,0.0,0.0,15.8,ransomware
1,0,0,0,80,0.0125,0.0,16.0,ransomware
0,1,0,0,81,0.0,0.0,16.2,ransomware
1,0,0,0,82,0.012195121951219513,0.0,16.4,ransomware
1,0,0,0,83,0.012048192771084338,0.0,16.6,ransomware
0,0,0,1,84,0.0,0.011904761904761904,16.8,ransomware
1,0,0,0,85,0.011764705882352941,0.0,17.0,ransomware
0,0,1,0,86,0.0,0.0,17.2,ransomware
1,0,0,0,87,0.011494252873563218,0.0,17.4,ransomware
0,1,0,0,88,0.0,0.0,17.6,ransomware
1,0,0,0,89,0.011235955056179775,0.0,17.8,ransomware
1,0,0,0,89,0.011235955056179775,0.0,17.8,ransomware
0,0,0,1,89,0.0,0.011235955056179775,17.8,ransomware
1,0,0,0,88,0.011363636363636364,0.0,17.6,ransomware
0,0,1,0,89,0.0,0.0,17.8,ransomware
1,0,0,0,89,0.011235955056179775,0.0,17.8,ransomware
0,1,0,0,89,0.0,0.0,17.8,ransomware
